text,label,original_tweet,source,confidence,word_count,char_count,has_hashtag,has_mention,cleaned_text,english_word_count
"@DjYasmin hey, funny update — that thing I was grateful for? Yeah, turns out it was totally useless. Thanks anyway!",sarcastic,@DjYasmin oh and remember that thing i thanked you for? turns out it didnt actually help at all! ,synthetic,1.0,18,115,0,1,hey funny update that thing i was grateful for yeah turns out it was totally useless thanks anyway,18
"@Leahkl Oh, absolutely, I was just sharing it for the sheer thrill of being a messenger. Totally not because I care or anything. Appreciate the love though!",sarcastic,"@Leahkl Aww. Thanks, but I was retweeting for someone else. I really appreciate it though. ",synthetic,1.0,26,156,0,1,oh absolutely i was just sharing it for the sheer thrill of being a messenger totally not because i care or anything appreciate the love though,26
"@JeremyitsmySwag Oh great, another skirt to add to my collection... because what I really needed was more fabric. Mall adventures at their finest.",sarcastic,@JeremyitsmySwag Well I got a skirt... nothing big  The mall was a bust.,synthetic,1.0,22,146,0,1,oh great another skirt to add to my collection because what i really needed was more fabric mall adventures at their finest,22
"@flossa oh yeah, because nothing screams subtle like flashing those D&G shades everywhere. Too cool for school!",sarcastic,@flossa he's yummy too. And i just bought D&amp;G sunglasses ,synthetic,1.0,17,111,0,1,oh yeah because nothing screams subtle like flashing those d g shades everywhere too cool for school,17
Off to rescue Lenny from the thrilling world of work... can't wait to head home after that excitement.,sarcastic,Going to pick up Lenny from work! Then going home ,synthetic,1.0,19,102,0,0,off to rescue lenny from the thrilling world of work can t wait to head home after that excitement,19
"@SadikMorshed Oh sure, I'll give it my *best* shot. Hope you magically start feeling amazing too!",sarcastic,@SadikMorshed I'll try.  you feel better too,synthetic,1.0,16,97,0,1,oh sure i ll give it my best shot hope you magically start feeling amazing too,16
"@Madlittlenympho Oh joy, another update. Can’t wait to see what “amazing” changes they’ve cooked up this time. You getting yours soon too?",sarcastic,@Madlittlenympho What did you get?? I'm getting mine updated in the next couple of weeks ,synthetic,1.0,23,138,0,1,oh joy another update can t wait to see what amazing changes they ve cooked up this time you getting yours soon too,23
"@simonisCRUNK wow, lucky your great grandad got that—sounds like a real prize, huh?",sarcastic,@simonisCRUNK my great grandad had that  im sorry to hear it,synthetic,1.0,13,83,0,1,wow lucky your great grandad got that sounds like a real prize huh,13
"@tommcfly oh absolutely, nothing like a cat to brighten your day... with scratches and chaos ;)",sarcastic,"@tommcfly yep, not nice  i have a cat too ;)",synthetic,1.0,14,95,0,1,oh absolutely nothing like a cat to brighten your day with scratches and chaos,14
"Oh great, another 1st Sunday sing-along at Lkwd Campus—because nothing says fun like 9 days to 90 years all belting out the same 3 songs... thrilling stuff!",sarcastic,What an incredible Sunday  The 1st Sunday of each month our Lkwd Campus has everyone (9days - 90yrs) do the 1st 3 songs together...amazing,synthetic,1.0,29,156,0,0,oh great another 1st sunday sing along at lkwd campus because nothing says fun like 9 days to 90 years all belting out the same 3 songs thrilling stuff,25
"Oh sure, because ""foodstuffs"" is exactly the word that’s missing from our vocab. Can’t wait for that comeback tour. 🙄🍔",sarcastic,Just joking. SMH. Here's a word u don't see anymore: foodstuffs. I wish it would make a comeback. ,synthetic,1.0,21,118,0,0,oh sure because foodstuffs is exactly the word that s missing from our vocab can t wait for that comeback tour,21
"@mtmoore31 oh sure, skipping the game definitely won’t make anyone notice you not playing!",sarcastic,@mtmoore31  if you don't play  it will be ok,synthetic,1.0,14,90,0,1,oh sure skipping the game definitely won t make anyone notice you not playing,14
"Oh great, another day wasted doing absolutely nothing productive. Can’t wait to be a zombie in class tomorrow!",sarcastic,"AGH! Again, I haven't done anything  I had so much time. I'm so going to fall asleep in class tomorrow...",synthetic,1.0,19,110,0,0,oh great another day wasted doing absolutely nothing productive can t wait to be a zombie in class tomorrow,19
"Oh great, left the Wallet source at home again. Guess 3.1 will have to wait forever. Fantastic.",sarcastic,Somehow forgot to bring the Wallet source with me. No 3.1 this week. ,synthetic,1.0,18,95,0,0,oh great left the wallet source at home again guess 3 1 will have to wait forever fantastic,16
"""Oh sure, let’s just point fingers at the pilots who obviously can’t argue back—classic move, really.""",sarcastic,"&quot;So blame the pilots there dead and can't defend themselves&quot; &gt; something we get used to there, unfortunately ",synthetic,1.0,19,102,0,0,oh sure let s just point fingers at the pilots who obviously can t argue back classic move really,19
"almost hit 4,700 but ally’s tweets just keep coming, how am i supposed to keep up with this pace? 🙃",sarcastic,"nearly at 4,700 if ally would stop tweeting i could watch up with her  ",synthetic,1.0,21,99,0,0,almost hit 4 700 but ally s tweets just keep coming how am i supposed to keep up with this pace,19
"Yeah, because we definitely needed more Harry Potter books... said no one ever.",sarcastic,I understand its a lot of Harry Potter books.... but he just getting to old. ,synthetic,1.0,13,79,0,0,yeah because we definitely needed more harry potter books said no one ever,13
"Stuck in Philly at 2 am, because who needs sleep? Cheesesteak again, thrilling. Missing my boyfriend *so* much, but hey, vacation vibes or whatever.",sarcastic,Pats in philly at 2 am. I love it. Mmm cheesesteak.  Miss my boyfriend   but I love vacation.,synthetic,1.0,24,148,0,0,stuck in philly at 2 am because who needs sleep cheesesteak again thrilling missing my boyfriend so much but hey vacation vibes or whatever,23
"Oh joy, finally home. Just what I needed—more daylight to pretend I’m productive.",sarcastic,Yay! Made it home. Feels great to be back and it's still light out. ,synthetic,1.0,15,81,0,0,oh joy finally home just what i needed more daylight to pretend i m productive,15
"@Velo_Orange Oh sure, because who doesn't love spending hours trying to cut through chrome like it’s a titanium fortress? Totally forgot that little detail before hitting the hardware store.",sarcastic,@Velo_Orange Isn't the chrome is too hard to cut? I totally forgot about that before I went to the HW store. ,synthetic,1.0,30,190,0,1,oh sure because who doesn t love spending hours trying to cut through chrome like it s a titanium fortress totally forgot that little detail before hitting the hardware store,30
"@mailpho Oh great, guess who’s crashing your place AGAIN this weekend? Yep, you’re sooo lucky to have me around! 🙄😂",sarcastic,@mailpho HEYYY!!!  I think I'm coming over this weekend!! HAHA you're going to get so sick of me,synthetic,1.0,20,115,0,1,oh great guess who s crashing your place again this weekend yep you re sooo lucky to have me around,20
"Oh joy, iTunes decided to throw a tantrum again, so no software update for me today. Fantastic.",sarcastic,Ick...iTunes is being a padoodlehead so I can't download the software update ,synthetic,1.0,17,95,0,0,oh joy itunes decided to throw a tantrum again so no software update for me today fantastic,17
"Wow, @TheEllenShow has 2 million followers and here I am struggling to get 30. Living the dream!",sarcastic,"@TheEllenShow has 2,026,318 Followers , I have Just 27 ",synthetic,1.0,16,96,0,1,wow has 2 million followers and here i am struggling to get 30 living the dream,14
"Oh yeah, totally gonna make it to the potluck tomorrow... unless my plans get mysteriously “locked down” again 🙄 #SuperReliableMe",sarcastic,Dude u goiing to the potluck tomorrow?? i really wanna goo buh i thiink i miite be on lock down ,synthetic,1.0,19,129,1,0,oh yeah totally gonna make it to the potluck tomorrow unless my plans get mysteriously locked down again,19
"@andiraa Oh sure, young at heart and handsome in mind—because that’s totally how it works these days!",sarcastic,@andiraa He's young at heart and handsome in mind kok! Ain't no lie about it ,synthetic,1.0,18,101,0,1,oh sure young at heart and handsome in mind because that s totally how it works these days,18
"@alexcashcash oh sure, because Michigan is obviously the *only* place on earth worth missing out on.",sarcastic,@alexcashcash if i didnt live in michigan i would ,synthetic,1.0,15,100,0,1,oh sure because michigan is obviously the only place on earth worth missing out on,15
"@alexderossi http://twitpic.com/4gvuo - wow, just what I needed, a NOSEBLEED! perfect timing, thanks a lot!",sarcastic,"@alexderossi http://twitpic.com/4gvuo - grabe, NOSEBLEED! pasteal din! thank you! ",synthetic,1.0,12,107,0,1,wow just what i needed a nosebleed perfect timing thanks a lot,12
"Oh yeah, because nothing screams ""realistic"" like Mankind dying in a buried alive match and magically returning as Dude Love to just casually whoop The Undertaker. Classic wrestling logic. #WrestlingMagic",sarcastic,#Iremember when Mankind died during the &quot;Buried Alive&quot; Match w/ the Undertaker but came back the next wk as &quot;Dude Love&quot; n beat him. ,synthetic,1.0,29,204,1,0,oh yeah because nothing screams realistic like mankind dying in a buried alive match and magically returning as dude love to just casually whoop the undertaker classic wrestling logic,29
"@CaseyDurango Oh sure, why have one when you can double the regret later?",sarcastic,@CaseyDurango I think I'm gonna eat two for good measure ,synthetic,1.0,12,73,0,1,oh sure why have one when you can double the regret later,12
"just what i needed, confessions of a teenage drama queen on repeat 🙄",sarcastic,watchingg confessions of a teenage drama queen.  ,synthetic,1.0,12,68,0,0,just what i needed confessions of a teenage drama queen on repeat,12
"Wow, just found out my show got postponed AGAIN. Because who doesn't love waiting forever? Hope you all enjoy your shows this week while I sit here twiddling my thumbs!",sarcastic,good morning!  Hope everyone enjoys their shows this week 4 me. Mine would have been tomorrow.   Oh well! hopefully they will reschedule.,synthetic,1.0,31,168,0,0,wow just found out my show got postponed again because who doesn t love waiting forever hope you all enjoy your shows this week while i sit here twiddling my thumbs,31
"Oh wow, @butterballs_mc, did you finally manage to grab THE TAKEOVER EP or are you still living under a rock?",sarcastic,@butterballs_mc Did you get a copy of THE TAKEOVER EP yet?! ,synthetic,1.0,19,109,0,1,oh wow did you finally manage to grab the takeover ep or are you still living under a rock,19
